"","FLF-a","FLF-b","FLF-c","iL3a-a","iL3a-b","iL3a-c","iL3-a","iL3-b","iL3-c","pfL1-a","pfL1-b","pfL1-c","ppL1-a","ppL1-b","ppL1-c","ppL3-a","ppL3-b","ppL3-c","PF-a","PF-b","PF-c","FLM-a","FLM-b","FLM-c"
"SSTP_0000390500",-3.66979853455751,-2.93162051329548,-3.17158035810471,-7.24073742103003,-3.66481405179935,-2.75715361946808,-4.73494588414392,-3.88038672720939,-5.87578196192099,-6.75766308310898,-6.86549965944171,-6.66034967362898,-2.81929068774154,-3.65106712666992,-3.62728003728203,-2.70574746442275,-1.76972598609774,-1.7555642913684,5.21991446641334,5.5467738381437,5.34024650149825,-3.77297041519797,-5.88563199461029,-6.01695355597791
"SSTP_0000390600",-0.181696594991365,-0.158010954984765,0.953099384145145,3.3963246870928,3.26589377184979,3.2222863639985,-6.30332510747573,-6.17653751475824,0.859533890700694,2.73479175565838,2.23297271901753,2.41320329914696,3.22923662128384,3.16346395330256,3.13043146294655,1.39267796972989,1.93401540801565,2.00502076334697,-2.3930224764131,0.96529761039014,0.0237082250307275,1.3978050603816,0.929063336115144,0.89359866036723
"SSTP_0000390700",-1.69579316079808,-2.7610699371802,-2.47543015945362,-0.392108189787776,-1.26714215685447,-0.375606032574905,-0.429157754586664,-0.163233272895646,-0.379117662924045,-2.17204633904399,-3.4146801190225,-2.96506465318646,-2.03852038617238,-2.17916159451278,-2.17429772606076,-1.25099154207814,-0.802067997660239,-1.20252642678569,8.80776004164451,9.112159896001,8.88624633122565,-3.77040157116949,-4.30426741240395,-3.21557854052208
"SSTP_0000390800",-3.37355660397554,-3.37234413917231,-4.05721877378065,0.388123552855207,0.312991875294147,0.241209787853037,-0.390280985939068,-0.0942177640725941,-0.838831423362616,-3.44835973456551,-2.97326332307989,-3.87181227490301,-2.5705390400888,-2.42138322823455,-3.62006922518101,-1.47654656405583,-1.36178307313878,-1.17934891046864,5.53895393959882,5.77492267265506,5.57409382834001,2.06550864145788,2.22128894209037,2.35430409102382
"SSTP_0000390900",5.16544482658934,5.15952609861328,4.98674070847519,-0.165880111044612,-0.416356160561378,-0.51301849508583,0.0611948562255906,1.32819882927306,0.757633025964706,0.847373684078028,1.10599670308141,0.766911724553447,1.2776132789728,1.29344041203067,1.09991383476471,3.54222582697505,3.08227370680959,3.56482422888469,4.82712308862198,4.97750200253367,4.96685149146384,2.84598993429194,2.7826506217382,2.82282768117131
"SSTP_0000391000",-5.22781750770323,-2.94035495331457,-4.05229070239623,3.35331709073532,2.7897382087982,3.20986396650665,-1.65872026473946,-1.22188250446559,-1.6282034919257,-5.17248772744987,-3.16393489155122,-2.95847532609115,-3.48897191651354,-3.37193748921712,-4.02973060298215,-1.4842292593335,-1.06545170104464,-0.975603166377538,5.48405832203366,5.82980814322774,5.59697037969033,-1.69697518227922,-0.59635582869502,-2.10655755235525
"SSTP_0000391100",-0.929734322965775,-0.580518103241208,-0.519784767902391,3.47158095739072,2.57873637818553,3.29085906407752,1.16501657032241,0.742754954107923,1.11258248467171,1.38730785356607,0.772276264893564,0.211522501878477,0.0432825011361556,0.348431848336895,0.0813650479954052,0.305358234227109,0.471822371917796,0.60940566409177,5.6495852063005,5.82186690820167,5.66775612685694,0.678898246952936,1.15169205559098,1.1056580566488
"SSTP_0000391200",1.48595660216422,1.84943929565017,2.03755832958388,2.38363232387201,2.05804058120579,2.12136544293455,3.44675901488911,3.42135976258275,3.4259048211637,4.85397476079564,4.30420340309021,4.04031657881106,3.72502440434284,4.10498359334836,3.98312563046417,3.0925191590938,3.57037214108164,2.94761637530265,-0.430330216214508,0.10704563185613,0.270071042471616,3.57041047577997,3.4282928411065,3.29205392149651
"SSTP_0000391400",-1.08414812959986,-1.56181352767054,-1.73013238586836,0.684774771168058,0.725679572600358,0.75953084282768,2.23286989901576,2.46434192076463,2.7567052980891,-0.249507561428585,-0.798002545394992,-0.550177795690363,-0.870498468536425,-0.60284389738063,-1.00501721746451,0.804200541949036,-0.119362474335138,0.197062548899218,-3.23819089141326,-4.17057129620477,-2.15906727184045,5.35221231449172,5.41486256640391,5.66252489056292
"SSTP_0000391500",-1.86128437898546,-1.23328073132361,-1.57649683276163,1.84935684962038,1.96675296651416,1.78310071450973,2.25386020550318,3.18152031138239,3.25224807203246,0.0876576894622256,0.121676450836235,0.159710263924931,-0.104359879253302,-0.386384848418037,-0.458123942789389,-0.729485171859689,-0.271716210754026,-0.620903812266868,-1.65155176952363,-1.85010623731998,-2.29962164161616,-1.23239636826635,-0.598497211971685,-1.26104670940253
"SSTP_0000391600",5.38725059129646,5.18662715347511,5.04451279264971,4.4835231505585,4.48190795640478,4.55988253387557,2.97922597752687,4.06205976449568,4.17355062554944,4.42406455942105,4.69937289721135,4.79487036063364,5.22810841817879,4.93608626544838,4.79882294961265,5.13529067278606,5.11486522226875,5.11557648332604,5.19352131836023,5.3310860739147,5.25193670244346,5.07921033144001,5.04530689599687,5.22032094043267
"SSTP_0000391700",4.62653074526558,4.42630481361834,4.34140819748061,3.12909771492441,3.07861607565865,3.02371668546895,0.783646507306628,1.78273374422782,2.21020727368481,2.34598335252872,2.65135344776474,2.69941022947735,3.34049073119025,3.33808997261849,3.44605201240667,3.98529741774602,3.83014783912985,4.10054768278266,4.27042359695014,4.24348102779436,4.08911394748382,4.32917186462753,4.17470508608504,4.47621984863563
"SSTP_0000391800",3.63541761355266,3.61537513830807,3.43744882695249,2.24309945324766,2.24237560080374,2.1905107447307,0.943338204839667,1.19529621412681,1.9289597334881,2.17361007321793,2.254077822734,2.42138546039487,2.50737165299286,2.19519477862093,2.26353038941458,2.25464904625608,2.11256507446124,2.0609213030552,3.68156780549119,3.88242339428028,4.03657239629394,2.63071591595207,2.62493407476875,2.75168713717983
"SSTP_0000391900",5.28260658247773,5.21841027499756,5.10282374611012,3.10972682158766,3.13673774418228,3.02063803982311,1.51112345567735,1.92710482429472,2.3954188521799,3.93000272464766,4.49586550840187,4.25774195946999,5.1603501072535,4.69067175373165,4.66892929769726,4.76645491550075,4.60010557271201,4.59830061050868,4.98269387330326,5.08352471384062,5.1192221132901,5.39298768870927,5.63736689133779,5.58237551764763
"SSTP_0000392000",-2.42323299404673,-1.49026946385994,-1.57650336288482,-3.78115422692413,-4.76924714419462,-4.34305105008305,-3.13446926155408,-6.17653751475824,-4.28963808333232,-5.17268315409216,-6.86549965944171,-5.07541483088826,-3.97189574283338,-6.82972956957047,-6.83383768153057,-1.25418450576319,-2.33360211522664,-1.21626471966805,-3.23658082601929,-3.32391507815203,-4.96278309360722,4.75914618551916,5.68363556849973,5.3088041794162
"SSTP_0000392100",0.76328611527573,0.817489582043906,0.846376957263154,-2.19613296825835,-1.88053311193034,-2.02271408982219,-3.13372390438652,-3.00731269817905,-3.55352231063888,-4.43582919477102,-5.28078584041441,-6.66034967362898,-3.97340485644059,-4.5084794777272,-4.51333520481818,0.506028897417852,-0.694395864086341,-0.170004888658365,-3.23759114139327,-4.90840282334682,-4.22752774916047,3.80635051550835,4.79739015282146,4.22482367197735
"SSTP_0000392200",-1.52614021711452,-1.89288655890825,-1.50146393347727,2.77269296936587,2.77192881398469,2.7872538363032,2.60780947244682,2.29612942495271,2.51140612826966,-0.607460989889808,-0.634809394298572,-0.391651496526527,-0.939593895714629,0.244790423999393,-0.209362187482398,-1.05928273134511,-1.13798799845143,-1.89419088202079,-0.299977188026344,-0.116995002983268,0.162179738579651,0.286043561087233,1.98306334217248,1.18711449752989
"SSTP_0000392300",-3.37508865662053,-3.36998099103448,-3.40522240337095,-1.18048386610605,-1.50610462439359,-1.03474064603792,3.03788073094371,-2.11464116515065,-1.97658683419774,3.96636690704053,2.77508708122015,3.36449814445063,1.83406883794404,3.69351481818432,4.57234743538053,2.26168414154325,2.50474781194501,1.73251894893111,-3.23391126746867,-4.18319837665811,-4.20586682229043,-4.50397771946344,-3.57807395198169,-3.70867100812136
"SSTP_0000392400",3.9914650593206,4.29556802633237,4.10938104896108,6.29402470120066,6.29819444634481,6.41320965131119,4.76287902317907,4.28048357026591,4.38527699435925,4.2211330437862,4.11939894288532,4.14519668643677,4.53193502260597,5.16650766489167,4.94939494324254,4.43775838288839,4.77279521722531,4.47042107316155,4.39168568002136,4.62185744618693,4.66934252829325,2.85517768516278,2.34822119593607,2.65653802783701
"SSTP_0000392500",4.66312440538896,4.85401364753818,4.5243971215974,6.52267436279111,6.483596535208,6.5175099788923,5.6074070584768,4.9436318873388,5.08415622754498,5.30878469822735,5.25860830013788,5.28972603780776,5.57237451715561,5.98965960108378,5.91859050048599,5.35201181938634,5.68936499143094,5.28572586069558,5.18489314690548,5.43413840398282,5.51937317249112,3.5081121036938,3.14222641682266,3.26371252370292
"SSTP_0000392600",6.69861485588981,6.59468223535702,6.5836124243576,6.53184632453487,6.51573690125707,6.56871706508702,6.44044184444993,6.62657175153095,6.63610561296041,6.26709625611896,6.36450142910667,6.26798535989479,6.12461480435725,6.17937175685864,6.21597062313379,5.89416212285503,5.83493725831065,5.84819144020241,6.77007866840887,7.04149696355098,7.11889552567065,6.48231801980454,7.00969788643271,6.75436854690713
"SSTP_0000392700",5.02637707011587,5.33048492657044,5.46810428674452,3.86858379919713,4.01080531184466,3.8993071780871,4.26674274826528,4.48135099629257,4.18456456459283,5.108384701218,5.24114786154676,5.00566072917341,4.71994460609349,4.59378200655219,4.76981515721379,5.00281169122138,4.87224028596257,5.06688040081011,4.6315238480031,5.08526912690992,5.43436702235088,4.97121748650551,5.25938544287178,4.85122412136436
"SSTP_0000392800",3.09479098554055,2.9922560130035,3.15929946817906,1.44572537947215,1.01990264638211,1.30448120697626,2.8148512990015,2.67663575605773,2.26643357303876,1.76459576729084,2.06001652067948,2.25168097352779,1.91770609955623,1.67469530421617,2.05757755947524,1.29343579962625,1.61895046115366,1.43835263006572,2.08055423870774,2.29493852473387,2.31183746092632,1.37441747545176,0.895420130873457,1.1076869756285
"SSTP_0000392900",1.38192484880233,1.09504087478916,1.29446674126465,2.04780238641942,1.7846924445726,1.77944574973331,1.43142290426845,2.20129189708488,1.76123721771319,2.43480972123711,2.44378341139122,2.43120977528525,2.7102209317317,2.35795824502406,2.45113265426457,1.62788332209305,1.4540077469738,1.53196707975516,0.967286033349205,0.880591335327075,0.768174701175309,1.14527750805433,1.75245197776448,1.08813555957624
"SSTP_0000393000",6.95376057758039,6.67925493224241,6.85152071804878,3.90716693120849,4.10297364661346,3.93072027300302,1.58837480678733,1.58792103860862,2.04650779973242,4.59920822949423,5.37999145043871,5.11406637492822,5.3946054398011,5.46843106508301,5.6100467390204,4.96551266571032,4.9397822764378,4.99707051803853,7.48349725026043,7.7373873664178,7.77516606356317,7.04852772930672,7.01630768200748,7.37701633936763
"SSTP_0000393100",1.47580162452082,2.17739480394636,2.01245024370117,-1.26322222602113,-1.36210442795211,-1.0855569421326,0.0713820371286653,-2.08980655930682,-1.35153278376251,3.47955705287877,3.88311920488858,3.50889430559316,3.67200777407846,3.68248100646049,3.57532863926861,2.82822318998082,3.21638749198471,3.30166293316226,2.3174621928956,2.37396745506732,2.29965708260401,1.44141618000757,1.25656371484345,1.12473032595181
"SSTP_0000393200",1.62787024159166,2.00157516198485,1.68462404046191,5.27522013386969,5.32601699335367,5.15818598831852,5.16097069136043,5.4036941095994,5.77183631645985,5.19980206660322,5.31802882312406,5.27816738306082,4.53976545709215,4.72881982854536,4.67182220604511,3.18211184955238,3.35321057765106,3.34923793487721,0.668273568531812,0.784407064344218,0.628282009782274,5.4093885093412,5.64885777964382,5.36960597482053
"SSTP_0000393300",-5.22886763606458,-4.52561987333244,-2.46842603363023,-3.54007016965974,-2.69744481110891,-3.24536488385774,-6.30332892669286,-6.17653751475824,-4.29062542421131,-4.43580236819886,-6.86549965944171,-4.33784797300047,-0.514414260256294,-4.50865530425311,-2.92889492402676,0.484962049391847,-0.491752837569871,0.611177004242758,-4.82291037055267,-3.68590414612281,-6.54968923285933,6.4820901273098,7.19118962415279,7.04463324795697
"SSTP_0000393400",-2.92323252501703,-2.9409663638728,-1.37968637379676,0.761420963850797,0.864498186465555,0.577319320153965,-3.99158312816276,-3.02001767251071,-5.87578196192099,-6.75766308310898,-6.86549965944171,-6.66034967362898,-3.11525216193863,-3.36089380014042,-5.23290751083397,1.47276745702097,-0.306002787379596,1.36122350876424,-2.49515044334753,-3.3310612496786,-2.44577182460215,7.58641027940667,8.50497531736488,8.30606133651199
"SSTP_0000393500",-3.11310885837466,-2.7597969637647,-3.40092965043091,-1.05016531516043,-0.860560237608573,-1.47911671874643,-4.71822061714277,-4.59170901433173,-5.87578196192099,-4.43539268659874,-5.28038860413472,-3.48945445151937,-2.83559328938118,-4.02269477073192,-3.13466521974743,0.805427182808301,-0.0819910971364868,0.772508055165853,-4.82291037055267,-2.79239657306627,-2.84858409667328,5.40192831337973,5.90592613108669,5.64269727565815
"SSTP_0000393600",6.88599109275788,6.85596776538367,6.85924119270682,2.9903534149681,3.17461756134,2.92587990397331,1.51255301527057,2.37616118352249,2.27735489856354,4.13103342452227,4.54544780459787,4.25592567776202,5.17594769905511,4.81222088215631,5.13461885485039,5.30914186618319,4.98043877006348,5.20307795181322,6.37961407451076,6.54228316335218,6.53752371833878,5.13973562204747,5.09933309625919,5.19755081547108
"SSTP_0000393700",5.21095726215515,5.08676535505254,4.9383496980727,4.54154398585022,4.45655930269429,4.51274308674449,2.8016790968199,4.11749484356873,4.18201055959615,4.05765972216371,4.22928648554157,4.24567934623822,5.3307389449091,5.39134170558424,5.05705342063929,5.5193708264204,5.50751575156752,5.58911706546127,4.86007320047293,4.96655080575321,5.13221491822027,3.89606479504976,3.88027075260503,4.11148043314724
"SSTP_0000393800",9.45008014282847,9.45599516754892,9.25455239788911,8.2045777358141,7.99975412778302,8.10944847231793,7.18025123467708,7.62539786752811,7.15050438517656,9.75897390815409,9.81978410749272,9.75864700639838,10.2555956913831,10.2810975975413,10.19883422175,9.8394847904833,10.0967442601092,9.88239875527621,8.67830187373109,8.92547660557425,8.9508788607982,8.85008430196844,8.01432925572207,8.61998791857044
"SSTP_0000393900",7.61881444843378,7.64933202491424,7.63475369664355,4.53574378407598,4.52806215595964,4.45932947873959,3.15273306524165,2.92684351469859,2.5354936183534,6.51428091104782,6.79293912482934,6.6396155537128,6.77051777264991,6.61322679206509,7.1384186310518,6.8055384693745,6.70372826537529,6.80313631082335,8.4686535207183,8.73599537700041,8.74547755733686,5.36980962010006,6.36774499857304,5.92742596634781
"SSTP_0000394000",3.35033579388813,3.78514999421072,3.54771974222855,5.43063012901201,5.57455376951239,5.48614623179026,4.83594810630493,5.24539395488588,5.11805195288518,5.60677606515361,5.72498695446066,5.48242194744885,5.11222231887569,5.21157710984767,4.9428479150016,4.79995453056439,5.02794483515879,5.07212143193449,3.42874078468577,3.73110364873617,3.78365285582164,4.05463229649419,4.49548789499734,4.01179516643466
"SSTP_0000394100",6.16635772322886,6.54803322971575,6.2245187183287,7.05780635928814,7.33045447042074,7.43632049253205,5.81467395090616,7.09889731080126,6.66260037079449,5.25121239125023,5.25544282869327,5.32692049530974,4.91181585919934,5.45849164767019,5.33811711967591,6.8464793203866,6.57886197155332,7.07911511690521,5.8148087081771,5.91512479435438,6.03419614512045,6.45147723021389,7.15722967559473,6.10359646696941
"SSTP_0000394200",5.0738323511741,5.30399272727901,5.12707005247498,6.73128672819165,6.7872237319527,6.82048191965224,6.05970041635175,5.78995835218134,5.48275049915879,4.70226764332251,4.30235249242733,4.56623175536699,4.08882032560319,5.25175729574226,4.92971999409149,6.49929724144615,6.13952696065879,6.21307178604954,4.93628621194579,5.01102575502751,5.0456508428581,6.03902735613155,5.82134754006295,5.9672739125036
"SSTP_0000394300",7.32741648686845,7.2307517177044,7.13809529291182,4.74424727003444,4.94988314873483,5.0036253783755,4.21962531078381,5.24371504755729,5.00655638398577,5.58250949306116,5.24427124164811,5.65362740357752,4.95544413079157,5.65847490120937,5.94640704274064,7.76904547760692,7.44778598350921,7.39492791036345,7.38834838526823,7.74043019086117,7.70305233618208,7.19467466650651,6.86168768591283,6.95795131322891
"SSTP_0000394400",6.80046809799831,6.53323940142113,6.65054069728178,4.45099046699899,4.47509470557519,4.38269520909804,2.97973879225806,3.72541462334592,3.86444145151025,3.83955060534172,3.94913350862894,3.89992574526123,4.14625353113724,4.04357438032406,4.05066794117509,5.27924425840176,5.03759322793609,5.30117903582962,6.79827329145506,7.09436312228412,7.14506351465717,6.73623132140063,6.92536078496525,6.85890145856732
"SSTP_0000394500",5.59555978657877,5.6966971941843,5.68636555289974,4.39934576719473,4.40465580334623,4.25126770416063,2.96830370179765,3.79020730263294,4.23457717326295,3.78135970769033,4.07413161048822,4.20602436547961,5.0010253014229,4.67882850263761,4.73322896407424,5.51731833002981,5.22609887492202,5.3151975875084,5.76119041603082,6.13037876511454,6.22664066307466,5.66872547389637,5.42015820608738,5.86080075586973
"SSTP_0000394600",7.07253634312509,6.97580010624398,7.06993466710133,6.21998752036712,6.22335910704215,6.25251248770148,5.87864717235369,6.30297195044045,5.83247881819059,5.56179283894723,5.72336550940814,5.7157188908948,5.9401880194144,5.84608204862216,5.77892004391039,5.69464435446686,5.7740316390177,5.90321204867363,6.46597580651305,6.72709768882768,6.72159430923543,6.10097856340889,6.483892470502,6.29015627582284
"SSTP_0000394700",6.46943263622003,6.00314089519386,6.25032727095421,0.893668820518662,0.545387902388772,0.931556998191014,5.04028693597359,1.99670007777299,2.50491469466616,4.94650486346871,4.85108589716064,4.90320415333357,4.79527066570251,5.59720117998136,4.07599104120954,5.40573095713508,5.98660048074979,6.02850259280302,1.28720385692654,1.77747792247195,1.74258346957211,6.33141176100663,5.50577377829082,6.06924187688366
"SSTP_0000394800",5.70019466506683,5.52360232841867,5.52312013908423,1.76173335836483,1.69791299314587,1.81398168578048,0.951395196406572,1.5686212148089,0.972181066222782,2.63628592730988,3.10115795346571,2.96234677510834,3.63085721343162,3.44483790747523,3.74842646351761,3.66125620072114,3.46679493345277,3.54364156461545,5.28697922552053,5.41681298125969,5.53366558321346,3.345415076824,3.59249320623102,3.65646964766023
"SSTP_0000394900",6.14905879126144,6.04328784509456,5.95149675799351,3.90969829482735,4.07418333740946,3.96874217205964,2.457814327259,1.61422837936982,1.57294375335177,3.95495891803323,4.45794901879749,4.40432734234389,5.29924851241604,5.36364482584853,5.15184585397764,5.42750108090771,5.37562918208708,5.44755902912546,6.15290382161527,6.23067350394345,6.22665222541327,5.99912885533908,6.27284349804582,6.33223785647013
"SSTP_0000395000",10.5189173076365,10.5892319238851,10.4625836768084,0.410995074504046,0.346416930298527,0.122849090899009,1.95019502011343,1.40144687554088,0.943953668839734,0.977390411085191,2.35257700187015,1.52614007101017,0.548770492817579,0.715285587162705,0.936991098547271,6.62046507849194,4.27299514658193,5.99983216006187,10.246276771964,10.4395004015432,10.5372969831436,4.39963446997904,-0.455391216674254,4.64244343044567
"SSTP_0000395100",3.42180615903039,3.66584724818208,3.7443484503163,6.0480812565735,6.07602704527178,6.18022600117256,6.72408596130597,6.98631141064014,6.4911209712559,5.59139683730055,5.50099461485076,5.49839858644008,4.76218594090895,4.79357590355807,4.78433623227866,4.22255322709768,4.35994878618836,3.93538482941026,2.9375323123676,3.16124050754934,3.33111173994423,3.84941845907695,3.74336554321352,3.56372890805148
"SSTP_0000395200",-0.439501986338447,0.207505765188323,-0.174714693403782,-4.43319590089281,-3.3898892011159,-7.15247600886301,-3.98186388526152,-6.17653751475824,-4.29020810174917,-0.0711658779190815,0.313728503490913,-0.216974375662084,0.148057180022583,-0.526175709970692,-1.00163100751145,0.506516396597638,0.497058363813311,0.535286661143016,-0.734425689449297,-0.878730363563746,-0.7156041148908,-0.960762877807824,-0.210802308128874,-1.62284696612057
"SSTP_0000395300",9.7683701758994,9.79605769952872,9.55404642852952,8.0912102007874,8.04086230933838,8.10575040940114,7.24192103297332,6.62110912154401,6.65920887138367,10.0591904935716,10.080697754208,10.0604470704987,10.5918338316698,10.562540293736,10.5223091343298,10.1893513841235,10.4109848369997,10.2990184113915,8.74704028095822,8.83232177196119,8.73854200261855,9.177043042278,8.31166902672683,8.82937155178741
