"","FLM-ERS091917","iL3-ERS092590","PF-ERS209991","PF-ERS209992","PF-ERS209993","FLF-ERS209994","FLF-ERS209995","FLF-ERS209996"
"SRAE_2000056700",2.43716305253967,3.41221321621256,2.5645335645763,2.36224194059125,2.43145538679816,2.54197305502528,2.29773028758125,2.7816664397742
"SRAE_2000056800",-5.3804014979587,1.5615148849318,-6.01164525322327,-5.36063970872646,-5.90221924174151,-5.54979808109233,-4.04599118141797,-5.31226922896934
"SRAE_2000056900",4.51357035184334,-0.772807904912343,-0.792743518088606,-0.332940102454713,-0.859830527256098,0.801960129981644,1.04268882185173,0.832467654766908
"SRAE_2000057000",0.288967586860531,2.34763825205057,5.89996672639935,5.84160803200924,6.00347635544682,4.78324807195219,4.88199253643781,4.65497770517356
"SRAE_2000057100",3.92768718734964,-1.95531564295064,-3.68614361617681,-4.56779638440754,-2.73018337974574,0.00402922665373775,-2.97351795120776,-2.41756453673468
"SRAE_2000057150",5.4866198278931,1.19983595564878,1.97791345223439,2.1585498224588,1.97247160548321,0.817339936230039,0.625362968933311,1.12576458481865
"SRAE_2000057200",6.47225118913347,5.86844721793176,6.21438748448237,6.20805390779879,6.05449880180679,5.83319143795189,5.69824283774476,5.86546567647578
"SRAE_2000057300",1.10157837273013,-1.26023921158006,-2.04105073362265,-1.08460881941634,-0.845409640740367,-0.970555791516588,-1.1944941022685,-1.21998908839539
"SRAE_2000057400",4.84802990479174,5.17057777718363,6.12404567166773,6.17835092532725,6.1649288684741,5.82508465746221,5.74268563018256,5.76585028551654
"SRAE_2000057500",-0.285392670218775,5.29408691337917,7.34274178672676,7.20786183327633,7.28193007229178,6.50611075558651,6.4186147991364,6.52152437848148
"SRAE_2000057600",6.43601703638642,-1.77215623769424,0.473101864155138,0.412628666710244,0.428681452338034,-0.563036147118447,-0.692346430048897,0.109533984249359
"SRAE_2000057700",11.2723288764553,7.12577960815655,6.1894809529305,6.18874948310765,6.23742335263541,7.34690073368295,7.50906357326721,7.32437625260383
"SRAE_2000057800",1.24243740449093,0.317910116212684,-3.44817304996807,-3.03981237096463,-2.32267644649755,-1.09053543220888,-0.939706219123576,-1.5331989823561
"SRAE_2000057900",-5.3804014979587,-3.54336853488998,-2.38673409944009,-4.20100775903997,-3.01420930418182,-0.706192588267368,-1.39270704861547,-1.79040701933648
"SRAE_2000058000",4.99774592700297,5.38829457882223,7.3961344166033,7.42674034086179,7.40069917175128,6.84153225457705,6.89288491764394,6.92259794100818
"SRAE_2000058100",-3.67525031869426,3.1138503800959,5.20065059658335,5.11397405023196,5.44701662422069,4.81317001089071,4.89613315670791,4.91104886312651
"SRAE_2000058200",-5.3804014979587,-0.608880387068383,-3.82883425837451,-4.210904149342,-2.46912112311071,-2.42286874657554,-2.14780085749079,-2.75896711890428
"SRAE_2000058300",1.06013571926561,5.74991736558689,7.28854233261517,7.06963488464057,7.22421755288158,7.16237515689179,7.29545887412557,7.17332146449658
"SRAE_2000058400",7.25964157508687,5.75081326221497,5.48302057166958,5.40095073684831,5.40592464919656,5.0479734300924,5.04386295260582,4.85699390720571
"SRAE_2000058500",3.71919512322108,5.04289484839989,8.67825108837065,8.20472627326621,8.4898805004821,8.53415914927342,8.57153720623575,8.66777495813097
"SRAE_2000058600",7.38102747675674,11.2010861637384,12.8710430146049,12.51083211564,12.7358270420624,12.3644560925248,12.715037094964,12.4792560868135
"SRAE_2000058700",5.71087288273484,1.96991840017419,2.7645646734637,2.54469037750771,2.43481667804612,1.19979391520861,1.27435034930635,1.18755285114778
