"","FLF-a","FLF-b","FLF-c","PF-a","PF-b","PF-c"
"SVE_1784800",-0.197724581533999,1.2323378012364,0.319808649291389,-0.658763396247506,-0.023591352088773,-0.981487450299913
"SVE_1785100",0.892683212870699,1.08401148812614,-0.025858912592149,0.788665925214658,0.901367621024142,0.845652572430522
"SVE_1785200",2.22171584061078,2.41718048935778,1.8222652042842,1.99561467174721,2.31614760181038,2.72884751629905
"SVE_1785500",-1.42399988174289,-5.61461687708039,-2.65909801178654,-0.217394452130313,-0.205579669503402,-0.153264996837371
"SVE_1785600",-3.3951893846363,-5.61460569040511,-5.29860121483787,-1.78192217680082,-0.799348680698065,-0.272841834139914
"SVE_1785800",-2.5577694248727,-5.61461333571403,-2.93984967922457,-3.36921504076071,-3.14515030409864,-3.1922511367801
"SVE_1785900",-2.3549850756048,-4.83693453048763,-5.2986868058482,1.00367789455327,0.984399607173362,1.17205500994336
"SVE_1786100",-3.39542362697463,-5.61460569007848,-5.29860121483787,-1.60361759959774,-2.52892777184415,-1.39447376051601
"SVE_1786300",-3.13742161032278,-2.81791743111992,-5.29869122384123,-1.59786140543588,-1.52541070029686,-3.98591979272851
"SVE_1786500",2.7134790414085,1.89512657574221,2.94998357959898,1.67469902455763,1.69221630331493,1.59670611195722
"SVE_1786600",2.04264833007044,1.2794282269784,3.13636614738117,0.248098152551979,0.442142425681654,1.04771056686519
"SVE_1786700",5.40179865608518,5.62281831963028,5.12386552062193,6.09494433440698,6.57503220117923,6.59145755391818
"SVE_1786800",4.13939520823846,4.60139974989114,3.7995230615491,4.30618887962458,4.62719421128245,4.55052783716616
"SVE_1786900",-1.91906516922308,-5.61461537478776,-2.74205446049051,0.00434284447449824,-0.12363220203695,0.165035835991096
"SVE_1787400",-2.82286248839365,-5.61460692224656,-5.29861552175437,2.92763271520255,3.33786371815187,3.41610108732604
"SVE_1787500",-3.22270733003185,-5.61460593198345,-5.29860121483787,2.35584028136065,1.98283372983703,2.34826381309128
"SVE_1788000",-5.35059553060907,-5.61455093121397,-5.29860121483787,-3.95590880868049,-2.19761196205156,-0.862017489163166
"SVE_1788100",-2.46098533305805,-2.43729334341156,-2.13392256526643,-1.45437379861868,-1.72574088810527,-2.00912660880045
"SVE_1788300",-5.35068582463665,-4.04452732516245,-2.25842277371593,-2.36917357377005,-2.32283911612383,-3.98591619846702
"SVE_1788600",0.134546938006139,-1.43688738455127,1.1728475070941,-0.285480817723824,0.233249106050659,-0.0247854452722038
"SVE_1788700",0.41203024957572,0.93024994350792,1.39035435194215,-1.04219194063545,-0.60088986034947,-0.147008910884167
"SVE_1788800",1.85987194679528,2.1742284325345,2.29324602792901,1.48897462747314,1.11599379694912,1.48770164038576
"SVE_1788900",0.579379708281822,1.38362653992006,1.2523881346347,-0.701745505714371,-0.336786890687263,-2.37566011438323
"SVE_1789000",-0.407691498627954,0.304669102918532,0.814652734531132,-1.49746145740891,-0.922303166692092,-0.825863069049894
"SVE_1789100",6.8858851960276,7.29180702954267,7.13285534644006,6.83648145133018,6.62564834680257,6.65929558275373
"SVE_1789200",0.522935631188704,0.970565924083766,-0.0923119281025709,-1.15582012738762,-1.35816639470816,-1.42286039815498
"SVE_1789300",-1.2597799084434,0.122124474348856,0.830646563759494,-1.1573213763148,-3.12981315810454,-2.40041523498003
"SVE_1789400",2.71540876895113,3.50097934315458,2.36129650487382,1.03366240088327,0.596268715827556,0.632151285229401
"SVE_1789500",8.04045689069894,7.73806098937629,7.88266727094348,8.31123088738138,8.55979256149256,8.51178787334255
"SVE_1789600",4.2677377796591,3.90389873454553,3.96397213751531,4.37029201331978,4.57177828814745,4.51830984195719
"SVE_1789700",-0.0305236841652663,-1.63211554387327,0.257263816464882,0.0539243607259813,-0.381805230551938,-0.289444543133056
"SVE_1789800",2.96512158498567,3.85552042986268,2.65661511956706,3.38176622993041,3.75861940603056,3.45156392711439
"SVE_1789900",2.04094768139551,0.460517514909999,2.25608061678182,7.96210035051852,8.09722994106909,8.22018407368679
"SVE_1790000",-0.233047315659834,-4.45641440054623,-4.51339423010886,5.26755502001584,4.89539300478795,4.21484875657827
"SVE_1790100",-2.17261827872429,-2.02103057423139,-1.78944617869948,-2.20950885657659,-2.35044465784488,-1.21105286258142
"SVE_1790200",0.160681798891919,0.0149862633070053,0.239736254014476,-0.23731171270504,0.891592374010494,-0.176264360958273
"SVE_1790400",3.26418107351211,2.87378798769139,3.70033112727222,4.03048051150048,4.21370173804929,4.22864297502468
"SVE_1790500",1.26353589258857,2.73042550762786,1.28260731553875,2.74443805297176,2.79249474486131,2.56029959429102
"SVE_1790600",-3.3991223708314,-2.10447624552392,-4.47679414617398,-3.16290677438538,-2.3702189224931,-3.22235690138798
"SVE_1790700",-4.19992496622088,0.594638392980635,-0.358527955898155,-3.95127731710589,-2.33755543453633,-1.17877159654187
"SVE_1790800",1.6203077294856,0.363930507419324,2.72434677758329,2.54393015928204,2.13014740955553,2.3805845687306
"SVE_1790900",2.6466266110726,2.49747520780961,2.20781770147919,2.92746446619403,3.19989726914889,2.92510138234638
"SVE_1791000",0.714016123676928,-0.602827423243486,0.755495423246815,0.585025576159574,0.39327263763548,0.10634643074248
"SVE_1791100",-4.56214797923731,-5.61461128433082,-1.80880351492406,-3.1913514259218,-3.92224980763842,-3.98586653820236
"SVE_1791400",-2.7971686197177,-5.61461327737915,-2.73535578464726,-3.23500232061284,-3.92224980763842,-2.81923063212392
"SVE_1791500",-1.4627748224511,-5.61461919591757,-1.70524611719384,-0.261918912114752,-0.128437909342149,0.205936595600106
"SVE_1791600",-2.55685884008516,-5.61461791175288,-1.14622215684491,-3.45177449797688,-3.92224980763842,-3.18625609781963
"SVE_1791700",-0.110721396815686,-1.27631589495706,1.07753457071869,0.557604698905047,0.0712653040375777,-0.466373897012081
"SVE_1791800",-1.18474783798638,-5.61462752474765,0.43733072988622,0.922512730486471,-0.243693436722473,-1.01582763748928
"SVE_1791900",1.60173146816141,2.46661235849787,2.0884013117413,1.94877735967837,2.49217743605695,1.83708408479538
"SVE_1792000",2.729805880249,3.03636057133824,3.35808242812919,2.48581687912162,2.43775544267315,2.58251265184681
"SVE_1792100",1.44365152877223,0.801552873526947,1.67908381142436,1.57692582496031,1.42577025255048,1.5541115514737
"SVE_1792200",-1.27552649057941,-2.47810166373012,-0.782781261558451,-3.35313868712977,-2.75479742684454,-1.39484619507255
"SVE_1792400",8.37650595550048,7.77036905245977,8.88006156291362,9.13639093738276,9.26858007294371,9.30730972358023
"SVE_1792500",8.1518826161697,7.80421374563666,7.83435899955958,8.7256344463826,9.04438846345396,9.08480899966532
"SVE_1792600",8.49787226742589,8.21387521215163,7.95893781814229,8.40157249118858,8.53716156779708,8.54557255855778
"SVE_1792700",4.6622829669386,4.06284546988294,5.15430394728387,6.87301158648022,7.02548059211692,6.97151304311749
"SVE_1792800",-0.965349187347133,-0.4817696251009,-0.143143885554899,3.78290283689638,3.70754871908693,3.70968255929795
"SVE_1792900",-1.00537594003929,-0.760515939276832,0.056283473468074,-2.71818811049197,-2.04891501593348,-2.05518177288126
"SVE_1793300",-3.39836567326363,-3.09019349451119,-4.47750283742741,-2.38329360395461,-3.04772240052973,-2.16732804180895
"SVE_1793400",-1.82321154407229,-5.6146093619265,-5.29868616134282,-1.84404033478845,-1.60373203745954,-1.42594487441786
"SVE_1793500",7.16335334475207,8.50659926213451,6.14274754044856,-2.18733860500839,-2.50955238655936,-1.39096641094936
"SVE_1793600",-2.96920222954969,-0.926247815640653,-4.13864119528892,-3.94848024668465,-2.75401457861014,-3.98586653820236
"SVE_1793800",4.86417222726371,4.70128003713426,5.41690678431933,2.75829750942506,2.05786117242869,2.67012889336989
"SVE_1793900",4.35808235466493,3.9139708259406,4.44034354620185,5.200026958765,5.14507343236053,5.36293140250924
"SVE_1794000",6.69484281205096,7.05148371562644,6.58454514043016,6.88487293930426,6.68687382043998,6.70246388492106
"SVE_1794200",-0.942639244541134,-2.48787496975158,-1.45144015186165,0.645510178222291,0.346902089006885,0.5790780741297
"SVE_1794300",-1.36080875164086,-5.61461022655988,-5.29868795626694,-0.600810453025981,-0.806984683468251,-1.23461263440096
"SVE_1794400",0.321672009540754,-1.61132983006362,-0.0563996067035586,2.12785676071628,2.12973089946773,2.51157682120966
"SVE_1794500",-2.97950817632818,-5.61460836025735,-4.51061883307312,0.134377126929595,-0.140775160239142,-0.530385507438838
"SVE_1794600",-3.39846719360314,-5.61460568583476,-5.29860121483787,0.191906914060887,-0.0204766581437686,0.621863268054455
"SVE_1794800",5.78990302162484,6.00682187632729,5.4750100656534,0.849241237931576,-0.754226686859394,0.504294281463524
"SVE_1794900",-1.76466921936008,-2.50521449703694,-1.54611071727683,-1.5248770661594,-0.623043566182052,-0.825849140563777
"SVE_1795000",0.704424930797677,1.12098247713709,0.461340536770107,0.304975276701132,0.251434312204645,0.215583737280125
"SVE_1795100",-0.506962293465157,-0.32704896354412,-0.296600887979738,-0.981394622225453,-0.600547459608854,-0.173009058262131
"SVE_1795200",3.62419811182302,2.71142027058464,5.51133251665446,4.56080324629732,4.77898602181549,5.06561831453676
"SVE_1795400",1.46783699793493,2.09707001986113,1.99325472053006,2.22558417278042,2.79721213865033,2.72606287339928
"SVE_1795500",3.24436290667893,2.84589798167565,3.80916640528451,4.69332091015716,5.01477086736055,5.31348722866386
"SVE_1795600",-0.315947894309317,-0.794369976057023,0.637971558924758,-0.547903731165902,-0.317405984166295,-0.962440770139534
"SVE_1795700",8.2609915917447,7.38684084957469,8.3702167049623,8.19865996394392,8.63017331379557,8.80311942429588
"SVE_1795800",4.82243499619692,4.913742970158,4.78801456149368,4.97632175354447,4.89345250223257,4.93693961274236
"SVE_1795900",-1.77160246780735,-4.4441685462077,0.242029172228132,5.59410341214742,5.34710895383809,5.62367208762885
"SVE_1796000",-5.35059553060907,-5.61455093121397,-5.29860121483787,-1.51823670372239,-0.919141801343117,-0.945358379956606
"SVE_1796300",6.29864471129113,5.89949833303941,6.21331599092411,7.05612600418785,7.06697459179399,7.13870579643245
"SVE_1796400",4.26950169309493,4.87853616670947,4.98575821072415,3.39065181868399,3.55293133434582,3.47446454627104
"SVE_1796500",6.25046342368172,5.98129945379081,6.25722407782383,6.20609114061847,6.29569477875418,6.3498445896614
"SVE_1796600",7.61411808396508,7.77734220850055,7.82354924446451,7.73846877433796,7.93353873349609,7.91371848702996
"SVE_1796700",6.52318110682614,6.44816582159771,6.05141135772522,6.37582512328089,6.17768858488051,6.17188838860816
"SVE_1796800",-3.39937754480362,-2.47922899228767,-1.29148701659101,-2.38130725242025,-3.12464369043916,-2.00547580994365
"SVE_1796900",-2.09287737252255,0.081264742639845,0.414821170813522,-0.692026858380227,-2.19844226880928,-0.846249042854986
"SVE_1797000",7.39009772273635,6.46759221658485,7.90177304705507,7.074267244085,6.83688540607172,6.92244527780299
"SVE_1797100",0.893949319781729,1.14898060218762,0.0169514655097875,0.0644990691747441,0.600064921088476,-0.0687525840385565
"SVE_1797200",2.8182192271655,3.31762668985133,2.23956122916928,3.92568643783398,4.24614479976656,3.96482916625252
"SVE_1797300",5.09718659202758,5.64191660863175,4.27062501419354,5.4665628859822,5.52591898902715,5.53144024637703
"SVE_1797400",1.99847586194467,3.954462356447,2.43336069007863,2.45981540142211,2.43136649546115,2.56766514282082
"SVE_1797500",-2.06569604863735,-1.94121887582973,-4.49693617512713,-2.7821922736135,-3.1224958843708,-3.18713112779952
"SVE_1797600",-0.894693598073568,-2.04389531892493,0.233039821169913,-1.74721795333286,-1.39653863773572,-2.43996775131671
"SVE_1797700",4.51700461396433,5.22217414074018,4.93293018846918,5.73490056493446,5.95409775364238,5.53901383542027
"SVE_1797800",1.62392594245902,-0.245158678805863,1.66922719020147,0.308381241985639,0.533391988831002,-0.193065288735303
"SVE_1797900",2.50798775070111,1.39776308322166,2.76918261858687,2.76370131338664,3.05669440524299,2.87350559324633
"SVE_1798000",0.26763122365721,0.493054059217621,0.630359089645434,-0.386428175403114,0.757269561737626,0.733032940193495
"SVE_1798100",6.23734532153057,6.24552925327058,6.36587631488056,7.04974020430814,7.59168966687066,7.73648720297136
"SVE_1798200",4.24687523002156,4.29002864896118,4.41184467169011,2.53002597167287,2.68718239902308,2.53683098583668
"SVE_1798300",3.9416712488173,4.27905779011964,4.28028025359874,2.91843029361137,3.41521748605665,3.14271819124734
"SVE_1798400",5.40681463114166,5.3964198207218,5.57580941055526,5.52307020786146,5.36373525860994,5.39890364864943
"SVE_1798500",5.66004340268136,5.93834742458631,5.84337109252759,4.67767390533566,4.46236971099369,4.24476918409726
"SVE_1798600",-0.628406177837566,-0.00795983868092264,-0.000302363524112851,-2.02426406686413,-1.189667223194,-1.594288137885
"SVE_1798700",8.97976377722495,8.77425928431031,8.50619084392223,8.77420306563445,8.7634048073517,8.66765349234059
"SVE_1798800",6.79748512969624,6.95456969595815,6.91923079849894,6.49149265030918,6.31056154957901,6.38274984192869
"SVE_1798900",5.0724546217534,5.08507458233996,5.38700727111811,5.04930596653425,5.08006126890653,5.13006787734026
"SVE_1799000",-1.58179815798568,-0.652586979275056,0.174640592209175,-1.30144755873745,-0.140759736023473,-0.965984010308939
"SVE_1799100",2.42315647501264,3.263009752899,2.6939094990486,2.44522109557592,2.54012035113192,2.53213816825396
"SVE_1799200",9.37791788300351,9.21082409567017,9.03226745077529,10.0000948421,10.3407446172529,10.3614158676582
"SVE_1799300",3.13033427736478,2.75036425298052,3.4660231752709,2.51583173874319,2.98031059280765,2.43396804521051
"SVE_1799400",2.38235820279043,2.70128606025397,2.43907383368583,1.69640943856511,2.06182038002903,1.95698835532528
"SVE_1799500",9.00629153983123,8.8322268248754,8.74083497279434,9.34675122807034,9.47671464409848,9.44658955338963
"SVE_1799600",4.18005686092533,4.22962949480034,4.23861737656922,4.90460744013654,5.01646772885328,4.92668522320166
"SVE_1799700",7.94549381396833,8.62816607188364,7.99590252230958,7.99734134877484,7.73644581406883,7.62112161375914
"SVE_1799800",5.38395206843455,5.42930027716304,5.65837562897721,5.38303339166806,6.03692463716948,5.82703956159202
"SVE_1799900",-0.662952229217431,0.138511828314728,0.934131260218258,-0.700574170104198,-1.72233875185884,-1.21494534898072
"SVE_1800000",-3.39597129879505,-4.47177721005132,1.2079421237845,-3.96736843900199,-1.56148929176974,-3.18220951391633
"SVE_1800100",3.77703194977159,3.68042603442702,3.99989356540381,4.57168754782167,4.72313266605382,4.65162067732407
"SVE_1800200",2.9849468073603,3.18476156204884,4.40288242821779,4.28056254459318,3.85650940035416,4.14019058779265
"SVE_1800300",4.56156223604216,4.50606690702277,4.84817293440007,4.83761803239933,4.29311603191608,4.63145251020163
"SVE_1800400",-0.767937290680205,0.592489086054463,-1.51444080032908,0.011996878266906,0.295692123319162,0.490741436418609
"SVE_1800500",3.95382038969574,4.10290264642077,3.68010669355859,3.48737179517228,4.0816936920448,3.80696609054961
"SVE_1800600",5.77529979157417,5.69238027939229,6.29507204682096,6.86944592444201,6.78781969888432,6.70583920073863
"SVE_1800700",-3.14774055267485,-3.05853164620582,-2.91964118000436,-2.40159835039664,-2.76966544945593,-2.8166701412966
"SVE_1801200",-0.256733061845337,-1.4717573741881,-0.844517056450243,-0.538592646768366,-0.322584869936276,-0.837701188791357
"SVE_1801300",-0.356864069453636,-3.12546641111376,-4.13708210508968,-1.23479499258931,-0.479287502236807,-0.588365075177646
"SVE_1801400",-3.16260427428582,-5.61460601666533,-5.29860121483787,-1.5030828747484,-3.12742759381014,-1.64459578329037
"SVE_1801500",-2.20749633771525,-3.28025544024269,-1.65598313363273,-0.364627158363962,-0.437251291899983,-0.894458374770526
"SVE_1801600",-4.43984627201273,-2.61846443884256,-2.20295847834927,-0.621443645203168,-1.5045502140938,-1.62694583428819
"SVE_1801700",3.45431652119671,3.03590935822552,2.83564305878346,8.29923423506739,9.01222391869004,9.01510687118465
"SVE_1801800",4.02714128746836,3.73856421803955,3.2530430438546,3.12105253193171,3.35012670369414,3.35096699605558
"SVE_1801900",3.81623541394258,3.50232679357092,3.17676243597969,3.06195228825095,3.18990458302582,2.87529565744455
"SVE_1802000",4.68090544488095,5.1674360061143,4.56349894652678,4.2496954642418,4.27882591947521,4.15099879880023
"SVE_1802100",7.81230572267219,7.89954786950133,7.40706903282264,8.00966560572846,8.01405651387036,8.029177519692
"SVE_1802200",-1.27300483141583,-0.276289157150251,0.395885713052707,-0.412091364300943,-1.35549782366625,-3.19068873747753
"SVE_1802300",2.63616504000247,0.834175064234135,2.82953752415524,1.65911144735389,1.5684766903772,1.39597877927913
"SVE_1802400",3.99825701384518,4.36693792541434,3.75294135970774,5.27908752549151,5.74467447623695,5.754546820563
"SVE_1802500",2.85928436164834,2.76870312345071,2.97137936476699,2.95916743369996,3.01697848496235,3.24153031199826
"SVE_1802600",6.03440695161216,6.2143452108527,5.72083845414725,5.9860828051018,6.56666281700114,6.40576532675263
"SVE_1802700",3.26162321610596,3.05693295265307,4.06992772047399,3.278115516942,3.66438513346687,3.61568745496498
"SVE_1802800",4.95991081367696,4.997123929543,3.32136733989998,4.93455640277521,4.61527412790335,4.49028262419741
"SVE_1803200",-0.0210887786773894,-1.02039886097706,0.384368581481613,0.00121760593357897,0.340703372564072,-0.730739875281713
"SVE_1803300",-1.58911670345843,-5.6146169682204,-2.45372522776331,-4.73735251116576,-3.92224980763842,-2.82468915355317
"SVE_1803400",-4.56386384649417,-5.61460761592235,-3.23215052118943,-1.59916735221049,-1.57786209891856,-3.19751793276179
"SVE_1803500",1.97764551988101,0.919778864865938,1.92978790266842,2.22680525514774,2.07285135153944,1.88853463771182
"SVE_1803600",-1.63619457733732,-4.02790340182963,-0.984740658823989,-1.53899479181549,-3.92228750831074,-2.57349051655059
"SVE_1803700",1.56139375013501,1.35097160429775,1.46171718331565,2.34740257099968,2.09675669026845,1.98853066761337
"SVE_1803900",-2.60734390494734,-3.08399318834874,-0.706840664172441,-2.80290966036769,-3.12503324411368,-2.37473221238058
"SVE_1804000",-0.0322953623612678,-0.773311610999815,1.02854676025643,1.70522986833343,-0.221278428626471,0.484001620103157
"SVE_1804100",0.109545398679564,-4.04656115493064,-1.25290032876684,1.65652510237248,1.0165353814626,0.827423169813196
"SVE_1804200",-0.787022405985678,-5.61462196368874,-1.13683830437788,0.605864953499493,-0.489707853454998,0.380834086511753
"SVE_1804300",0.139918794588422,-1.84677910241644,-1.12629639406683,-0.460558952064521,-0.376899010450935,-0.00203187119127403
"SVE_1804400",5.12809132647288,3.56305285687557,4.11058598358635,4.10122866506288,4.61502430042798,3.97028906794803
"SVE_1804500",7.63298891235923,7.36152827309558,7.67701673687492,7.71053365111443,7.62797441299464,7.60719245769094
"SVE_1804600",1.16592508901428,1.9734651164094,0.60507451072144,2.191223205313,2.328964456391,2.67817795649119
"SVE_1804700",4.34319161064859,3.62651378988502,4.67212810365793,4.43995241365992,4.17736663836562,4.71875688984695
"SVE_1804800",0.865298523609871,2.61955597272231,-1.57204093879854,-2.54646541429576,-3.12212958683229,-3.98591459804103
"SVE_1804900",3.17648302954984,1.03364097761153,3.4941962618069,0.513095381664201,1.10987335621035,0.816429550163256
"SVE_1805000",8.09766176361292,7.91369837537146,7.85160373690035,8.62008811928398,8.7865893713039,8.84361950973744
"SVE_1805100",5.73427096461232,6.59341127212826,5.50765592442493,6.73301274172533,6.36123532680979,6.36265415655063
"SVE_1805200",-1.27145236884746,-1.33610911493378,-2.53385785963108,-2.79619527788144,-1.34601852764125,-2.57064704500845
"SVE_1805300",-1.50665437332027,-0.0128571291435657,-1.67000070031021,-0.326599530118227,-0.937635825443335,-0.253876551071414
"SVE_1805400",-2.1780522553916,-1.62159703783593,-2.68016374832501,-3.59151700854893,-3.92224980763842,-3.20751417570093
"SVE_1805500",1.14038484917142,1.26870740725246,2.65740314573601,0.613815874643576,0.578148572772115,0.530575138680299
"SVE_1805600",2.40430274786369,3.03917086847311,2.97365830930373,1.95891058468467,1.95000949068523,2.20967167106564
"SVE_1805700",0.931840564786241,0.812122766212002,0.773747297184303,3.67497610091345,3.20921439223219,3.89703993855402
"SVE_1805800",3.24635828371526,3.30753439310269,2.54336349228732,2.53957797409309,3.41325284833372,3.35410660751348
"SVE_1805900",0.202964878062418,1.66220799679292,0.621141036879304,-0.182940582271903,-0.382896965193864,-0.734405132105908
"SVE_1806000",0.534355103541391,0.178166066130649,1.25145813898783,0.289229871553588,-1.39778859891142,-0.756935742841806
"SVE_1806100",1.27851645050338,1.06958195723827,1.10473571440572,2.09909070261943,0.88289651023241,1.25081357985269
"SVE_1806200",1.1476884397214,1.10022615615501,0.327846242793452,0.783338540954054,0.728264253214754,0.507915919055593
"SVE_1806300",4.9600453555496,4.84574576150108,5.23962919775936,5.64806341659138,5.84985883481575,5.8485645676707
"SVE_1806400",2.08264893606064,2.74829931045373,1.5452502313158,-1.75935948915026,-1.99199273894143,-1.08485824900244
"SVE_1806500",1.36079195228832,1.82347078635119,2.05618547370235,3.01446284028347,2.41090252227175,2.40355175223044
"SVE_1806600",2.04099198775628,0.540551184311748,1.29789022532495,3.73926863444953,3.65512323673623,3.53601677818035
"SVE_1806700",7.77853322667843,7.23028912951719,7.32046871667848,7.25054394453325,7.2652613321573,7.18879353478346
"SVE_1806800",5.05205045097361,5.20073233589453,5.0535370058562,4.47892936013052,4.51042144722314,4.42376558060759
"SVE_1806900",4.62943371772304,4.50245711367357,4.50030397218643,3.86699834944587,3.69093395236302,3.88208196715638
"SVE_1807000",2.64144796850729,2.33732645474055,2.36892475932122,0.369585990685501,-0.480607054323183,-0.326468669998991
"SVE_1807100",2.86948260076911,3.19807125845393,3.23512434064783,0.953545957917779,1.34524439978306,1.44382021863002
"SVE_1807200",2.98056218492727,3.31140645524931,3.3840917156024,2.9549749150744,3.5128587145674,3.39384786856137
"SVE_1807300",0.931316219907946,1.52209976950439,0.608194267852786,0.406118124501771,1.23947671885604,0.635347467347657
"SVE_1807400",4.65895307443615,4.40880327719079,4.93960468411986,3.21540327078432,3.72076128798311,3.46909594958154
"SVE_1807500",5.06874364158271,4.96095283083552,4.99108269941595,5.34200283629062,5.13337871152778,5.18186635511875
"SVE_1807600",-1.99554058986948,-3.09810846641401,-0.539913392917796,-2.17306480559774,-1.96468978468893,-3.19507713040624
"SVE_1807700",-2.98511913540527,-5.61461691014171,-1.09160057473172,-1.76221682610247,-1.55147705959422,-0.813235963198583
"SVE_1807800",-4.18040303423807,-1.49462867488118,-2.94157785326335,-1.45577110665115,-2.76976302381952,-0.705327143768964
"SVE_1807900",0.414096661540584,0.405751778115583,-3.58038218580767,2.28632577509644,1.83531430562852,2.44086927799003
"SVE_1808000",0.235369498552745,-0.900635349172413,-0.806911218961275,0.182781981330638,0.397700272890457,-0.697759137524277
"SVE_1808100",2.53703870187201,2.06557788099389,2.99019616072175,3.23085398016368,2.70741296470606,2.79870198115383
"SVE_1808200",6.23937233683694,6.78027884288008,6.59915567281525,6.13356947462833,5.9168540847312,5.87956349164864
"SVE_1808300",-1.49399390026228,-1.94267927156789,0.418425786993515,-0.0234198886151669,0.0655984148716843,0.628855538739893
"SVE_1808400",3.12589830979977,2.81887414155104,3.2754793725383,3.47117546692568,4.12937071560669,3.82931035896081
"SVE_1808500",3.38251078412766,4.02135047839159,3.06904971281817,3.55123126588885,3.48984713691099,3.23438456419488
"SVE_1808600",4.08507629306621,4.34131722192869,3.73569150959286,3.95331770449897,3.99429190569846,4.05729602517011
"SVE_1808700",-2.98015620228456,-4.03491404781279,-5.2986878573357,-1.49202647564697,-1.10997311625443,-0.651166756235138
"SVE_1808800",-1.65935073275953,-1.85676132096812,-2.07637015036698,-0.973106185260889,-1.19531412654287,-0.65322758222587
"SVE_1808900",5.81149187983517,5.71795431893144,5.6084999189125,6.00337542221832,6.59491982908139,6.75859649708772
"SVE_1809100",4.4095907535084,4.17943235994589,3.71952489196235,4.80127582242986,5.21693265509556,5.21771800723992
"SVE_1809200",-3.3741235195738,-2.44856619365223,-5.29869243342242,-1.26471378303982,-3.92228582138485,-3.98591524501572
"SVE_1809300",2.30504113104995,1.14562193670939,2.81109478290446,4.09881222971952,3.96253789858072,3.93599656246965
"SVE_1809400",1.71620724028169,1.78067353737966,2.47689374146966,2.34169213865699,2.01305575431508,1.73042625079316
"SVE_1809500",6.67475466780418,6.64183465913766,6.24980251471226,7.02560329639669,7.50592013481408,7.50580316111228
"SVE_1809600",0.626002447404973,2.01944804124244,-4.51324794699274,3.43394195923583,2.43322256234728,3.25409784379128
"SVE_1809700",-0.892945451068243,-4.83666283515451,-2.88016728934764,1.74175435142888,2.17488132084105,2.24543650541176
"SVE_1809800",-1.17058753145911,0.156198102636993,0.195145360943877,-1.75994760848085,-0.960375614350298,-1.66060267086578
"SVE_1809900",-2.21197301311245,-1.23126404323634,-1.32314716111311,-1.57896772675284,-2.36860132481411,-0.957781184604908
"SVE_1810000",-1.90758280690338,-0.498371097192647,-3.07999015878955,-1.32538008777227,-3.12483379070492,-2.00200451313098
"SVE_1810100",-3.13161821624133,-4.8241409944709,-5.29868440710699,-1.45435794239912,-2.07242588932137,-2.01874442696558
"SVE_1810200",-2.96337433676016,-3.06735123059377,-2.508087780826,-2.81981694981001,-3.13307704358117,-1.77730149565085
"SVE_1810300",1.81348700644221,0.257387821213282,2.02058125647373,-0.274881943210952,-0.230015353347833,-0.184092488319465
"SVE_1810400",-1.25944255712763,-3.68236126982161,-1.79780278585466,1.3618018457975,1.17766166591796,1.12838118578826
"SVE_1810500",-2.59834142041727,-3.67930023116839,-4.50083270576168,-0.38214044860162,-3.12068158675392,-3.18057735675879
"SVE_1810600",3.61501286517524,3.37869725611186,4.0204989150889,3.55955889653003,3.16415022461804,2.9200645916709
"SVE_1810700",-2.45330690435361,-1.1831226540812,-3.67217020354778,-1.33974458637059,-1.55945992952631,-3.19033229747297
"SVE_1810800",-3.15143078077482,-3.24645163833479,-2.43736545725657,-3.16209538030337,-1.98937841930665,-2.82564900737652
"SVE_1810900",2.88676702573757,3.05860548104964,2.78722131968826,3.34558203680439,3.69367490488393,3.68990493991058
"SVE_1811000",1.90510366005615,2.21944123060856,0.439055934570253,1.91226906845563,2.06107831234265,1.72341949968731
"SVE_1811100",0.233529746852172,0.340558863257779,-0.263603939214124,0.93512351507752,0.772345398407523,0.24322852594277
"SVE_1811200",2.40863430780503,1.37181523978162,2.18644190462671,2.32917641826167,2.14065797282565,2.46624034096158
"SVE_1811300",2.9809216784169,2.86016256130604,3.13723445766782,3.03712169924792,2.67521658423632,2.57222781155018
"SVE_1811400",3.52220695604959,3.20237380662017,2.64762316891151,2.64334448452403,2.47868707154812,1.95220506205042
"SVE_1811500",-0.878991258917484,-0.0128427223998984,-0.261296257133447,0.314463913961061,0.013987891907118,0.0509709828692895
"SVE_1811600",1.65642336377749,0.849756633501374,0.0904913385137115,3.13852387041605,3.67721268342316,3.25856676509581
"SVE_1811700",2.52827473399116,3.15248559983722,1.56986334844663,2.30124934328218,2.11552405384663,2.04496831095647
"SVE_1811800",3.87283542869507,3.76143523615982,3.96747876607492,3.09518606365118,2.97123576043022,3.17700853387741
"SVE_1811900",4.41555305338303,4.42549816142903,4.47326457042561,3.33042880014125,3.18935562460626,3.11250461709001
"SVE_1812000",-2.16543896353308,-1.53386100785536,-0.783089541800121,-2.38991467304292,-3.13928832421284,-3.98591475360388
"SVE_1812100",5.07492460137621,5.32382163555269,4.94235746067038,4.78707366978935,4.44111265075052,4.26115565715598
"SVE_1812200",4.78879881613452,6.00617877977754,4.73136019129801,4.84774117031393,4.7360371647215,4.50526339787253
"SVE_1812300",-2.60033085431939,-3.43776043782456,-5.29869102815956,-0.418633186759827,-0.924417053924016,-0.328661684931702
"SVE_1812400",3.09078631562275,5.16382018660399,4.17659463938779,-1.9617312518971,-1.41162621054745,-3.14383282791799
